"Year","rtCode","ptCode","NW_M","TV_M","NW_X","TV_X","UV_M","UV_X","metaData"
2013,410,704,14.2340599463302,13,211824.677707326,175872.7,913.302321966944,830.274838151767,NA
2013,410,710,194539281,59249651,96898500,27084908.8987152,304.563945622889,279.518350632004,NA
2013,410,724,2,14,0,0,7000,0,NA
2013,410,764,72.26522741983,66,0,0,913.302321966944,0,NA
2013,410,804,716172709,181837556,1308176903,235712429.72,253.90182244434,180.183910279602,NA
2013,410,842,195382196.584997,66614934,1010802025,244137889,340.946796403841,241.528887914525,NA
2013,410,858,2,16,0,0,8000,0,NA
2013,414,32,68393335,22761642.311228,68368500,19880537,332.804977432786,290.785039894103,NA
2013,414,36,136621,108316.4628575,0,0,792.824403697089,0,NA
2013,414,76,110879967,40017412.2893135,109670935,25687107,360.907505404592,234.219823146397,NA
2013,414,156,10792.2301963191,9856.5688975,0,0,913.302321966943,0,NA
2013,414,251,8,42.318006,0,0,5289.75075,0,NA
2013,414,276,250.982097588816,229.2225325,175,409.02237376,913.302321966944,2337.2707072,NA
2013,414,348,39663,12145.267722,0,0,306.211525149384,0,NA
2013,414,360,231.675782389677,211.59003,0,0,913.302321966944,0,NA
2013,414,381,37,186.9045265,0,0,5051.47368918919,0,NA
2013,414,400,2513,493.71007,2513,444.339063,196.462423398329,176.816181058496,"mirrored export for non-reporter"
2013,414,404,6121,4351.701617,66,215.5920245388,710.94618804117,3266.54582634545,NA
2013,414,422,0,0,163,397.4328855,0,2438.23856134969,NA
2013,414,682,228433,69087.6712955,0,0,302.441728189447,0,NA
2013,414,699,1676993,712596.4295345,1911500,562873.28897736,424.925106744334,294.466800406675,NA
2013,414,710,22391,18969.0461895,0,0,847.172801103122,0,NA
2013,414,724,1000,3216.168456,0,0,3216.168456,0,NA
2013,414,764,22460,29107.735127,8,1,1295.98108312556,125,NA
2013,414,792,7371.15114303154,6732.0894545,0,0,913.302321966944,0,NA
2013,414,818,7212,3219.6949565,22657.8472697618,9110.7551277576,446.435795410427,402.10153326951,NA
2013,414,842,581748.584790504,446976.885374,49572,62057,768.333429697922,1251.85588638748,NA
2013,417,156,2487760,576618,0,0,231.782004694987,0,NA
2013,417,398,1246314,151863,1102050,135785.89,121.849710426104,123.212095639944,NA
2013,417,642,57883,240229,57883.87,240229,4150.2513691412,4150.18899047351,NA
2013,417,792,37899,189149,36779,118392,4990.8704715164,3219.01084858207,NA
2013,417,842,64048.2708251627,213449,0,0,3332.62705222234,0,NA
2013,418,156,776150,286551.1,776150,260501,369.195516330606,335.632287573278,"mirrored import for non-reporter"
2013,418,704,1168362.01149899,1067067.738,1168362.01149899,970061.58,913.302321966944,830.274838151767,"mirrored import for non-reporter"
2013,418,764,712830,1696806.1,712830,1542551,2380.37975393853,2163.98159448957,"mirrored import for non-reporter"
2013,422,32,12368877,5007356.2425032,1676453,1397278,404.835155406849,833.472814328824,NA
2013,422,76,6410000,2001243.83423505,0,0,312.206526401724,0,NA
2013,422,100,39657600,10590988.38855,73398740,16725878.9119989,267.060749731451,227.876921483923,NA
2013,422,251,45768,243717.14157575,34343,184755.35929534,5325.05553171976,5379.70938168885,NA
2013,422,348,16158,24724.40972405,12480,10565,1530.16522614494,846.554487179487,NA
2013,422,381,6268,29576.92111005,28444,118309.07649672,4718.71747129068,4159.36846072001,NA
2013,422,400,1000,326.89688995,1000,294.207200955,326.89688995,294.207200955,"mirrored export for non-reporter"
2013,422,498,15000,2425.87824685,15000,2183.290422165,161.725216456667,145.552694811,"mirrored export for non-reporter"
2013,422,528,0,0,27500,100678.72996975,0,3661.04472617273,NA
2013,422,642,121401694,33468804.157066,167429144,41230370.56,275.686467415076,246.255637310073,NA
2013,422,643,45118501,11125938.3725,75929723,14988693.96,246.593706038682,197.402194658342,NA
2013,422,688,2896170,871641.9,0,0,300.963651995567,0,NA
2013,422,699,383113,152769.505,485000,163606.17946924,398.758342838797,337.332328802557,NA
2013,422,710,14692,19328.3393978,0,0,1315.5689761639,0,NA
2013,422,724,38250,53577.31548655,37240,60456.4010072071,1400.71413036732,1623.42645024724,NA
2013,422,729,57000,23462.6895,57000,21116.42055,411.626131578947,370.463518421053,"mirrored export for non-reporter"
